species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_index_basis,introduced_gen,state_kind,battle_only,cosmetic,type1,type2,hp,atk,def,spe,spa,spd,abilities,required_item,required_move,required_ability,required_tera_type,changes_from,battle_only_from,nonstandard,source,notes,form_argument,form_argument_basis,verification_status
376,Metagross,メタグロス,메타그로스,Metagross-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Steel,Psychic,80,145,150,110,105,110,Tough Claws,Metagrossite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
380,Latias,ラティアス,라티아스,Latias,Base,0,showdown_formeOrder,3,base_form,no,no,Dragon,Psychic,80,80,90,110,110,130,Levitate,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
380,Latias,ラティアス,라티아스,Latias-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Dragon,Psychic,80,100,120,110,140,150,Levitate,Latiasite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
381,Latios,ラティオス,라티오스,Latios,Base,0,showdown_formeOrder,3,base_form,no,no,Dragon,Psychic,80,90,80,110,130,110,Levitate,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
381,Latios,ラティオス,라티오스,Latios-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Dragon,Psychic,80,130,100,110,160,120,Levitate,Latiosite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
382,Kyogre,カイオーガ,가이오가,Kyogre,Base,0,showdown_formeOrder,3,base_form,no,no,Water,,100,100,90,90,150,140,Drizzle,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
382,Kyogre,カイオーガ,가이오가,Kyogre-Primal,Primal,1,showdown_formeOrder,6,battle_transformation,no,no,Water,,100,150,90,90,180,160,Primordial Sea,Blue Orb,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
383,Groudon,グラードン,그란돈,Groudon,Base,0,showdown_formeOrder,3,base_form,no,no,Ground,,100,150,140,90,100,90,Drought,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
383,Groudon,グラードン,그란돈,Groudon-Primal,Primal,1,showdown_formeOrder,6,battle_transformation,no,no,Ground,Fire,100,180,160,90,150,90,Desolate Land,Red Orb,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
384,Rayquaza,レックウザ,레쿠쟈,Rayquaza,Base,0,showdown_formeOrder,3,base_form,no,no,Dragon,Flying,105,150,90,95,150,90,Air Lock,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
384,Rayquaza,レックウザ,레쿠쟈,Rayquaza-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Dragon,Flying,105,180,100,115,180,100,Delta Stream,,Dragon Ascent,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
386,Deoxys,デオキシス,테오키스,Deoxys,Normal,0,showdown_formeOrder,3,base_form,no,no,Psychic,,50,150,50,150,150,50,Pressure,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
386,Deoxys,デオキシス,테오키스,Deoxys-Attack,Attack,1,showdown_formeOrder,3,persistent_identity,no,no,Psychic,,50,180,20,150,180,20,Pressure,,,,,Deoxys,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
386,Deoxys,デオキシス,테오키스,Deoxys-Defense,Defense,2,showdown_formeOrder,3,persistent_identity,no,no,Psychic,,50,70,160,90,70,160,Pressure,,,,,Deoxys,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
386,Deoxys,デオキシス,테오키스,Deoxys-Speed,Speed,3,showdown_formeOrder,3,persistent_identity,no,no,Psychic,,50,95,90,180,95,90,Pressure,,,,,Deoxys,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
398,Staraptor,ムクホーク,찌르호크,Staraptor,Base,0,showdown_formeOrder,4,base_form,no,no,Normal,Flying,85,120,70,100,50,60,Intimidate|Reckless,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
398,Staraptor,ムクホーク,찌르호크,Staraptor-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Fighting,Flying,85,140,100,110,60,90,Contrary,Staraptite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
412,Burmy,ミノムッチ,도롱충이,Burmy,Plant,0,showdown_formeOrder,4,base_form,no,no,Bug,,40,29,45,36,29,45,Shed Skin|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
412,Burmy,ミノムッチ,도롱충이,Burmy-Sandy,Sandy,1,showdown_formeOrder,4,cosmetic_identity,no,yes,Bug,,40,29,45,36,29,45,Shed Skin|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
412,Burmy,ミノムッチ,도롱충이,Burmy-Trash,Trash,2,showdown_formeOrder,4,cosmetic_identity,no,yes,Bug,,40,29,45,36,29,45,Shed Skin|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
413,Wormadam,ミノマダム,도롱마담,Wormadam,Plant,0,showdown_formeOrder,4,base_form,no,no,Bug,Grass,60,59,85,36,79,105,Anticipation|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
413,Wormadam,ミノマダム,도롱마담,Wormadam-Sandy,Sandy,1,showdown_formeOrder,4,persistent_identity,no,no,Bug,Ground,60,79,105,36,59,85,Anticipation|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
413,Wormadam,ミノマダム,도롱마담,Wormadam-Trash,Trash,2,showdown_formeOrder,4,persistent_identity,no,no,Bug,Steel,60,69,95,36,69,95,Anticipation|Overcoat,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
414,Mothim,ガーメイル,나메일,Mothim-Plant-Internal,Plant,0,PKHeX_FormInfo_out_of_bounds,4,hidden_persistent_form_value,no,no,Bug,Flying,70,94,50,66,94,50,Swarm|Tinted Lens,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Burmy cloak form value is retained on male evolution; Mothim appearance/personal data is shared.,,,reference_verified
414,Mothim,ガーメイル,나메일,Mothim-Sandy-Internal,Sandy,1,PKHeX_FormInfo_out_of_bounds,4,hidden_persistent_form_value,no,no,Bug,Flying,70,94,50,66,94,50,Swarm|Tinted Lens,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Burmy cloak form value is retained on male evolution; Mothim appearance/personal data is shared.,,,reference_verified
414,Mothim,ガーメイル,나메일,Mothim-Trash-Internal,Trash,2,PKHeX_FormInfo_out_of_bounds,4,hidden_persistent_form_value,no,no,Bug,Flying,70,94,50,66,94,50,Swarm|Tinted Lens,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Burmy cloak form value is retained on male evolution; Mothim appearance/personal data is shared.,,,reference_verified
421,Cherrim,チェリム,체리꼬,Cherrim,Overcast,0,showdown_formeOrder,4,base_form,no,no,Grass,,70,60,70,85,87,78,Flower Gift,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
421,Cherrim,チェリム,체리꼬,Cherrim-Sunshine,Sunshine,1,showdown_formeOrder,4,battle_only_form,yes,no,Grass,,70,60,70,85,87,78,Flower Gift,,,Flower Gift,,,Cherrim,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
422,Shellos,カラナクシ,깝질무,Shellos,West,0,showdown_formeOrder,4,base_form,no,no,Water,,76,48,48,34,57,62,Sticky Hold|Storm Drain|Sand Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
422,Shellos,カラナクシ,깝질무,Shellos-East,East,1,showdown_formeOrder,4,cosmetic_identity,no,yes,Water,,76,48,48,34,57,62,Sticky Hold|Storm Drain|Sand Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
423,Gastrodon,トリトドン,트리토돈,Gastrodon,West,0,showdown_formeOrder,4,base_form,no,no,Water,Ground,111,83,68,39,92,82,Sticky Hold|Storm Drain|Sand Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
423,Gastrodon,トリトドン,트리토돈,Gastrodon-East,East,1,showdown_formeOrder,4,cosmetic_identity,no,yes,Water,Ground,111,83,68,39,92,82,Sticky Hold|Storm Drain|Sand Force,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
428,Lopunny,ミミロップ,이어롭,Lopunny,Base,0,showdown_formeOrder,4,base_form,no,no,Normal,,65,76,84,105,54,96,Cute Charm|Klutz|Limber,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
428,Lopunny,ミミロップ,이어롭,Lopunny-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Normal,Fighting,65,136,94,135,54,96,Scrappy,Lopunnite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
445,Garchomp,ガブリアス,한카리아스,Garchomp,Base,0,showdown_formeOrder,4,base_form,no,no,Dragon,Ground,108,130,95,102,80,85,Sand Veil|Rough Skin,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
445,Garchomp,ガブリアス,한카리아스,Garchomp-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Dragon,Ground,108,170,115,92,120,95,Sand Force,Garchompite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
445,Garchomp,ガブリアス,한카리아스,Garchomp-Mega-Z,Mega-Z,2,showdown_formeOrder,9,battle_transformation,no,no,Dragon,,108,130,85,151,141,85,Levitate,Garchompite Z,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
448,Lucario,ルカリオ,루카리오,Lucario,Base,0,showdown_formeOrder,4,base_form,no,no,Fighting,Steel,70,110,70,90,115,70,Steadfast|Inner Focus|Justified,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
448,Lucario,ルカリオ,루카리오,Lucario-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Fighting,Steel,70,145,88,112,140,70,Adaptability,Lucarionite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
448,Lucario,ルカリオ,루카리오,Lucario-Mega-Z,Mega-Z,2,showdown_formeOrder,9,battle_transformation,no,no,Fighting,Steel,70,100,70,151,164,70,Aura Guard,Lucarionite Z,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
460,Abomasnow,ユキノオー,눈설왕,Abomasnow,Base,0,showdown_formeOrder,4,base_form,no,no,Grass,Ice,90,92,75,60,92,85,Snow Warning|Soundproof,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
460,Abomasnow,ユキノオー,눈설왕,Abomasnow-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Grass,Ice,90,132,105,30,132,105,Snow Warning,Abomasite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
475,Gallade,エルレイド,엘레이드,Gallade,Base,0,showdown_formeOrder,4,base_form,no,no,Psychic,Fighting,68,125,65,80,65,115,Steadfast|Sharpness|Justified,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
475,Gallade,エルレイド,엘레이드,Gallade-Mega,Mega,1,showdown_formeOrder,6,battle_transformation,no,no,Psychic,Fighting,68,165,95,110,65,115,Inner Focus,Galladite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
478,Froslass,ユキメノコ,눈여아,Froslass,Base,0,showdown_formeOrder,4,base_form,no,no,Ice,Ghost,70,80,70,110,80,70,Snow Cloak|Cursed Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
478,Froslass,ユキメノコ,눈여아,Froslass-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Ice,Ghost,70,80,70,120,140,100,Snow Warning,Froslassite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom,Base,0,showdown_formeOrder,4,base_form,no,no,Electric,Ghost,50,50,77,91,95,77,Levitate,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom-Heat,Heat,1,showdown_formeOrder,4,persistent_identity,no,no,Electric,Fire,50,65,107,86,105,107,Levitate,,,,,Rotom,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom-Wash,Wash,2,showdown_formeOrder,4,persistent_identity,no,no,Electric,Water,50,65,107,86,105,107,Levitate,,,,,Rotom,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom-Frost,Frost,3,showdown_formeOrder,4,persistent_identity,no,no,Electric,Ice,50,65,107,86,105,107,Levitate,,,,,Rotom,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom-Fan,Fan,4,showdown_formeOrder,4,persistent_identity,no,no,Electric,Flying,50,65,107,86,105,107,Levitate,,,,,Rotom,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
479,Rotom,ロトム,로토무,Rotom-Mow,Mow,5,showdown_formeOrder,4,persistent_identity,no,no,Electric,Grass,50,65,107,86,105,107,Levitate,,,,,Rotom,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
483,Dialga,ディアルガ,디아루가,Dialga,Base,0,showdown_formeOrder,4,base_form,no,no,Steel,Dragon,100,120,120,90,150,100,Pressure|Telepathy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
483,Dialga,ディアルガ,디아루가,Dialga-Origin,Origin,1,showdown_formeOrder,8,held_item_derived,no,no,Steel,Dragon,100,100,120,90,150,120,Pressure|Telepathy,Adamant Crystal,,,,Dialga,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
484,Palkia,パルキア,펄기아,Palkia,Base,0,showdown_formeOrder,4,base_form,no,no,Water,Dragon,90,120,100,100,150,120,Pressure|Telepathy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
484,Palkia,パルキア,펄기아,Palkia-Origin,Origin,1,showdown_formeOrder,8,held_item_derived,no,no,Water,Dragon,90,100,100,120,150,120,Pressure|Telepathy,Lustrous Globe,,,,Palkia,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
485,Heatran,ヒードラン,히드런,Heatran,Base,0,showdown_formeOrder,4,base_form,no,no,Fire,Steel,91,90,106,77,130,106,Flash Fire|Flame Body,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
485,Heatran,ヒードラン,히드런,Heatran-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Fire,Steel,91,120,106,67,175,141,Flash Fire|Flame Body,Heatranite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
487,Giratina,ギラティナ,기라티나,Giratina,Altered,0,showdown_formeOrder,4,base_form,no,no,Ghost,Dragon,150,100,120,90,100,120,Pressure|Telepathy,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
487,Giratina,ギラティナ,기라티나,Giratina-Origin,Origin,1,showdown_formeOrder,4,held_item_derived,no,no,Ghost,Dragon,150,120,100,90,120,100,Levitate,Griseous Core,,,,Giratina,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
491,Darkrai,ダークライ,다크라이,Darkrai,Base,0,showdown_formeOrder,4,base_form,no,no,Dark,,70,90,90,125,135,90,Bad Dreams,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
491,Darkrai,ダークライ,다크라이,Darkrai-Mega,Mega,1,showdown_formeOrder,9,battle_transformation,no,no,Dark,,70,120,130,85,165,130,Bad Dreams,Darkranite,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
492,Shaymin,シェイミ,쉐이미,Shaymin,Land,0,showdown_formeOrder,4,base_form,no,no,Grass,,100,100,100,100,100,100,Natural Cure,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
492,Shaymin,シェイミ,쉐이미,Shaymin-Sky,Sky,1,showdown_formeOrder,4,persistent_identity,no,no,Grass,Flying,100,103,75,127,120,75,Serene Grace,,,,,Shaymin,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus,Normal,0,showdown_formeOrder,4,base_form,no,no,Normal,,120,120,120,120,120,120,Multitype,,,,,,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Fighting,Fighting,1,showdown_formeOrder,4,held_item_derived,no,no,Fighting,,120,120,120,120,120,120,Multitype,Fist Plate|Fightinium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Flying,Flying,2,showdown_formeOrder,4,held_item_derived,no,no,Flying,,120,120,120,120,120,120,Multitype,Sky Plate|Flyinium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Poison,Poison,3,showdown_formeOrder,4,held_item_derived,no,no,Poison,,120,120,120,120,120,120,Multitype,Toxic Plate|Poisonium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Ground,Ground,4,showdown_formeOrder,4,held_item_derived,no,no,Ground,,120,120,120,120,120,120,Multitype,Earth Plate|Groundium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Rock,Rock,5,showdown_formeOrder,4,held_item_derived,no,no,Rock,,120,120,120,120,120,120,Multitype,Stone Plate|Rockium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Bug,Bug,6,showdown_formeOrder,4,held_item_derived,no,no,Bug,,120,120,120,120,120,120,Multitype,Insect Plate|Buginium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Ghost,Ghost,7,showdown_formeOrder,4,held_item_derived,no,no,Ghost,,120,120,120,120,120,120,Multitype,Spooky Plate|Ghostium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
493,Arceus,アルセウス,아르세우스,Arceus-Steel,Steel,8,showdown_formeOrder,4,held_item_derived,no,no,Steel,,120,120,120,120,120,120,Multitype,Iron Plate|Steelium Z,,,,Arceus,,,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,,,,reference_order_only
