path,root,size,blob_sha,category,action,role,source_commit
PKHeX.Core/Resources/text/game/medals_b2w2/text_medal_types_it.txt,PKHeX.Core,43,de0e0d7f9813183f171a89d9248da3d2d13b3e80,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medal_types_ja.txt,PKHeX.Core,40,f5a833b9f115df19394889d58c8e568c6c7966d2,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medal_types_ko.txt,PKHeX.Core,37,639d445e5cf5a50a4d35025406bb426e91286189,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medal_types_zh-Hans.txt,PKHeX.Core,34,6d695b4464787f5ea50febf43c69fbd4d4882cc2,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medal_types_zh-Hant.txt,PKHeX.Core,34,17b39853a74cff0e9f432e48b06c081db6667663,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_de.txt,PKHeX.Core,3818,cedd5d0ab65281192dbfb77648ddcf7a81209a58,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_en.txt,PKHeX.Core,4095,d94aecbe5af58d2ff4815becbe50738513976191,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_es-419.txt,PKHeX.Core,3976,d224913e81cd30ac9b32a8efc1f43cbda5371faa,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_es.txt,PKHeX.Core,3976,d224913e81cd30ac9b32a8efc1f43cbda5371faa,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_fr.txt,PKHeX.Core,4301,c0b36e99cded0580cee77c4f28d11c5d189924eb,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_it.txt,PKHeX.Core,4327,6acc35498509e62ac567fc68860ebbcf4733571b,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_ja.txt,PKHeX.Core,6587,4c974d9e18b550808a686dbd26a8859bed0a0566,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_ko.txt,PKHeX.Core,4166,2264be3c3e6432137933931df8ad80841a1ef04a,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_zh-Hans.txt,PKHeX.Core,3557,2a8441eeb90f429c0b27f03a62a338234d1136b8,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/medals_b2w2/text_medals_zh-Hant.txt,PKHeX.Core,3559,ac230a690587c03cbeb3d9d611bebc0316f42fd7,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_de.txt,PKHeX.Core,596,d44c2607a0fee88b1744be4ee626f7caa8e4cf7e,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_en.txt,PKHeX.Core,497,b6dd47cb08295e9d2388cff10264570fa05fe652,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_es-419.txt,PKHeX.Core,541,9c8841ae5dddf6667978c87b597b1dbd0278d56d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_es.txt,PKHeX.Core,541,9c8841ae5dddf6667978c87b597b1dbd0278d56d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_fr.txt,PKHeX.Core,544,1b925d11a9af0c7f5914d1c759a221a37a5e8a1d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_it.txt,PKHeX.Core,531,74e6c29dbcc4ff46f00fc619810154722d5f0d95,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_ja.txt,PKHeX.Core,765,b49ddeea48ba97fc3443a1009e0f612cbb884f81,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_ko.txt,PKHeX.Core,552,af56e0bc8ae1633ea923c0ca7e6c296bb0e30111,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_zh-Hans.txt,PKHeX.Core,393,206534f024f3eded24fc32b1b650c4a95ebe9813,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_bdsp/text_poffin8b_zh-Hant.txt,PKHeX.Core,393,9e01220902ef914dba07005524e6a8b1ba2143df,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_de.txt,PKHeX.Core,584,ca5f5da4571dafdfae93fdd4d646299ef0f985d7,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_en.txt,PKHeX.Core,484,a4d4c54976c22624df2351f7fdb0398f5dd1a4bf,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_es-419.txt,PKHeX.Core,530,08e140b08843445920d83ea84f9df2dd0ff08e44,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_es.txt,PKHeX.Core,530,08e140b08843445920d83ea84f9df2dd0ff08e44,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_fr.txt,PKHeX.Core,502,ab2e2b350d83016b7c054d7a561dadcb2e3318b6,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_it.txt,PKHeX.Core,521,d7d442fc6aad1088d8aac8559da95eeb32fc139d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_ja.txt,PKHeX.Core,738,e27bbdd74caf76532c56c75b1aa842a77f56bd5f,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_ko.txt,PKHeX.Core,534,937516046cce9ff9e33aeeb168e4217a59083344,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_zh-Hans.txt,PKHeX.Core,381,680afe069189427299507280ca27f0398b996d69,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poffins_dppt/text_poffin4_zh-Hant.txt,PKHeX.Core,381,72deca5ba38d3d4ef699a9e8b8cf3e8bf17033a7,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_de.txt,PKHeX.Core,250,9e99f3d8d5b1445a0f90cbf1a5570e72a7005def,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_en.txt,PKHeX.Core,242,586e0d4fd7a25ef154a83da734ebd72fa3838591,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_es-419.txt,PKHeX.Core,240,9d8a19e25a4a62b30e923ddd8d5373f7f1862df1,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_es.txt,PKHeX.Core,240,9d8a19e25a4a62b30e923ddd8d5373f7f1862df1,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_fr.txt,PKHeX.Core,228,23525ff948444549e768248c43f1aaa26efa2333,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_it.txt,PKHeX.Core,247,5c1b6aaafad789abd7aa25e01ce9651ed402a693,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_ja.txt,PKHeX.Core,344,2a70fd5d9c5fbfc633763f2da34c25c2e0587b8b,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_ko.txt,PKHeX.Core,320,579f8808cde68b4aad934626e2e517a02f09d4b6,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_zh-Hans.txt,PKHeX.Core,281,4cfbc1f1bb469220ca401728ace4adaa2284376f,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/pokeblocks_rse/text_pokeblock3_zh-Hant.txt,PKHeX.Core,281,ea5421d906176f597143b3f269334ca84cc5d9dd,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_de.txt,PKHeX.Core,301,485174b8d049baa8969e01e0fd49c1b856b63f0a,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_en.txt,PKHeX.Core,321,a63f38bf372501959406f96301ede73df123b5e9,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_es-419.txt,PKHeX.Core,358,c54e9c995a467fab23055163a1d806cd5a48f13d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_es.txt,PKHeX.Core,358,c54e9c995a467fab23055163a1d806cd5a48f13d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_fr.txt,PKHeX.Core,378,29ec834b22f400e2ac9f388dc1d65830723e5a73,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_it.txt,PKHeX.Core,369,e3c3602fd49668457cadc7fe87d9b97e61a52065,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_ja.txt,PKHeX.Core,579,8519e3130f540b2d84835ae31f1c3a3ae6484bba,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_ko.txt,PKHeX.Core,375,a4aef4c803e4dcc0736d1e93982e39dfa129b510,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/poketchapps_dppt/text_poketchapps_zh-Hans.txt,PKHeX.Core,312,142ae7a6593c82aef1facdb04167b1ff8da3824b,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_de.txt,PKHeX.Core,1224,ff52af46e88fc1616b97c7505e5446768e986c83,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_en.txt,PKHeX.Core,1093,27caff2a552431b6a72c9f22760f9ee0e08e44c4,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_es-419.txt,PKHeX.Core,1282,f4fb6cbb159ed6bfafe246da52fbb7ff47958f15,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_es.txt,PKHeX.Core,1282,f4fb6cbb159ed6bfafe246da52fbb7ff47958f15,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_fr.txt,PKHeX.Core,1325,a41646d41852010aff7f6440509cb08e248ae5ab,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_it.txt,PKHeX.Core,1165,a971bda594c117a1a823aa2e85acfc85e32a347f,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_ja.txt,PKHeX.Core,1905,0fc63f424fe7629f49f25691b453e7b448d883d3,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_ko.txt,PKHeX.Core,1324,f5b3390eec34ac466eea0233bbe9d654112ce135,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_zh-Hans.txt,PKHeX.Core,1086,4b2eae5af91f6f4c77e1f6a16ec04749e6fa2f5d,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/props_bwb2w2/text_props_zh-Hant.txt,PKHeX.Core,1093,27caff2a552431b6a72c9f22760f9ee0e08e44c4,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_de.txt,PKHeX.Core,802,44555b67b39f3bb0188c4e690718e7138f9871bc,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_en.txt,PKHeX.Core,960,6433da6815937be41d1665d173d9422f1f72a667,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_es-419.txt,PKHeX.Core,886,be935e375eb9b3616268b086eae7ac4da97d9cd8,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_es.txt,PKHeX.Core,886,be935e375eb9b3616268b086eae7ac4da97d9cd8,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_fr.txt,PKHeX.Core,843,e6f2799a7ba9c4f3a84fa73aad6850d9279cb3ee,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_it.txt,PKHeX.Core,805,c238e70781866768df8d11861cbdecd4356edadc,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_ja.txt,PKHeX.Core,835,ad76f0eabe555291697103d019e9191029dd9c2e,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_ko.txt,PKHeX.Core,800,9f57451d436bfa2ad909bdca70ca3d84b966d956,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_zh-Hans.txt,PKHeX.Core,679,a0ec65e6b1cd469f5195107a2fb46f034013c135,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_species_tasks8a_zh-Hant.txt,PKHeX.Core,748,6570fd9ddb060caa8e69e9b087ada91e041672ab,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_de.txt,PKHeX.Core,799,cc091083dd38b0e102ebd3be94479d70c7317740,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_en.txt,PKHeX.Core,1048,90c789f4456dbcbe8206fd5897a72509d2ae798b,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_es-419.txt,PKHeX.Core,1012,134f24b5d5d42931228656e8124e380b51ed2aa7,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_es.txt,PKHeX.Core,1012,134f24b5d5d42931228656e8124e380b51ed2aa7,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_fr.txt,PKHeX.Core,1138,1c0d775709e13a77fcb29b0ed9cf739229f872d3,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_it.txt,PKHeX.Core,968,f619ad4847456c886a6ad223bb9b0bfec6e34125,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_ja.txt,PKHeX.Core,944,257136b468fd4bf4dbadfea161307d45d443ce88,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
PKHeX.Core/Resources/text/game/research_la/text_tasks8a_ko.txt,PKHeX.Core,871,8a8c605182b418259e0c885f2fb33314b299fbdf,localized_text,extract_reference_data,Names/labels/localization reference,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
