category,resource_index,index_semantics,japanese,korean,english,source_ja,source_ko,source_en,source_commit
species,610,species_id,キバゴ,터검니,Axew,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,611,species_id,オノンド,액슨도,Fraxure,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,612,species_id,オノノクス,액스라이즈,Haxorus,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,613,species_id,クマシュン,코고미,Cubchoo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,614,species_id,ツンベアー,툰베어,Beartic,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,615,species_id,フリージオ,프리지오,Cryogonal,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,616,species_id,チョボマキ,쪼마리,Shelmet,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,617,species_id,アギルダー,어지리더,Accelgor,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,618,species_id,マッギョ,메더,Stunfisk,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,619,species_id,コジョフー,비조푸,Mienfoo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,620,species_id,コジョンド,비조도,Mienshao,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,621,species_id,クリムガン,크리만,Druddigon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,622,species_id,ゴビット,골비람,Golett,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,623,species_id,ゴルーグ,골루그,Golurk,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,624,species_id,コマタナ,자망칼,Pawniard,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,625,species_id,キリキザン,절각참,Bisharp,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,626,species_id,バッフロン,버프론,Bouffalant,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,627,species_id,ワシボン,수리둥보,Rufflet,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,628,species_id,ウォーグル,워글,Braviary,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,629,species_id,バルチャイ,벌차이,Vullaby,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,630,species_id,バルジーナ,버랜지나,Mandibuzz,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,631,species_id,クイタラン,앤티골,Heatmor,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,632,species_id,アイアント,아이앤트,Durant,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,633,species_id,モノズ,모노두,Deino,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,634,species_id,ジヘッド,디헤드,Zweilous,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,635,species_id,サザンドラ,삼삼드래,Hydreigon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,636,species_id,メラルバ,활화르바,Larvesta,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,637,species_id,ウルガモス,불카모스,Volcarona,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,638,species_id,コバルオン,코바르온,Cobalion,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,639,species_id,テラキオン,테라키온,Terrakion,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,640,species_id,ビリジオン,비리디온,Virizion,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,641,species_id,トルネロス,토네로스,Tornadus,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,642,species_id,ボルトロス,볼트로스,Thundurus,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,643,species_id,レシラム,레시라무,Reshiram,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,644,species_id,ゼクロム,제크로무,Zekrom,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,645,species_id,ランドロス,랜드로스,Landorus,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,646,species_id,キュレム,큐레무,Kyurem,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,647,species_id,ケルディオ,케르디오,Keldeo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,648,species_id,メロエッタ,메로엣타,Meloetta,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,649,species_id,ゲノセクト,게노세크트,Genesect,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,650,species_id,ハリマロン,도치마론,Chespin,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,651,species_id,ハリボーグ,도치보구,Quilladin,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,652,species_id,ブリガロン,브리가론,Chesnaught,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,653,species_id,フォッコ,푸호꼬,Fennekin,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,654,species_id,テールナー,테르나,Braixen,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,655,species_id,マフォクシー,마폭시,Delphox,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,656,species_id,ケロマツ,개구마르,Froakie,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,657,species_id,ゲコガシラ,개굴반장,Frogadier,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,658,species_id,ゲッコウガ,개굴닌자,Greninja,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,659,species_id,ホルビー,파르빗,Bunnelby,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,660,species_id,ホルード,파르토,Diggersby,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,661,species_id,ヤヤコマ,화살꼬빈,Fletchling,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,662,species_id,ヒノヤコマ,불화살빈,Fletchinder,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,663,species_id,ファイアロー,파이어로,Talonflame,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,664,species_id,コフキムシ,분이벌레,Scatterbug,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,665,species_id,コフーライ,분떠도리,Spewpa,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,666,species_id,ビビヨン,비비용,Vivillon,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,667,species_id,シシコ,레오꼬,Litleo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,668,species_id,カエンジシ,화염레오,Pyroar,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,669,species_id,フラベベ,플라베베,Flabébé,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,670,species_id,フラエッテ,플라엣테,Floette,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,671,species_id,フラージェス,플라제스,Florges,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,672,species_id,メェークル,메이클,Skiddo,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,673,species_id,ゴーゴート,고고트,Gogoat,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,674,species_id,ヤンチャム,판짱,Pancham,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,675,species_id,ゴロンダ,부란다,Pangoro,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,676,species_id,トリミアン,트리미앙,Furfrou,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,677,species_id,ニャスパー,냐스퍼,Espurr,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,678,species_id,ニャオニクス,냐오닉스,Meowstic,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,679,species_id,ヒトツキ,단칼빙,Honedge,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,680,species_id,ニダンギル,쌍검킬,Doublade,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,681,species_id,ギルガルド,킬가르도,Aegislash,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,682,species_id,シュシュプ,슈쁘,Spritzee,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,683,species_id,フレフワン,프레프티르,Aromatisse,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,684,species_id,ペロッパフ,나룸퍼프,Swirlix,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
species,685,species_id,ペロリーム,나루림,Slurpuff,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
